uid,siteID,extractionStartDate,extractionEndDate,kclReferenceID,kclBlank1ID,kclBlank1Code,kclBlank2ID,kclBlank2Code,kclBlank3ID,kclBlank3Code,remarks,dataQF,publicationDate,release
ff103b27-5c32-4827-bf9f-3fab4aadab05,RMNP,2020-11-12,2020-11-12,RMNP-20201112-BREF1,RMNP-20201112-BREF1-A,B00000098386,RMNP-20201112-BREF1-B,B00000098406,RMNP-20201112-BREF1-C,B00000061403,,,20211221T194720Z,RELEASE-2022
7c010808-d919-444d-9a85-046cee38b666,RMNP,2020-11-18,2020-11-18,RMNP-20201118-BREF1,RMNP-20201118-BREF1-A,B00000098389,RMNP-20201118-BREF1-B,B00000098397,RMNP-20201118-BREF1-C,B00000098407,,,20211221T194720Z,RELEASE-2022
4ac07bcb-cbc6-4928-92fd-f82b42120c91,STER,2017-04-06,2017-04-06,STER-20170406-BREF1,STER-20170406-BREF1-A,,STER-20170406-BREF1-B,,STER-20170406-BREF1-C,,,,20211221T235011Z,RELEASE-2022
68a271c7-d45e-4e51-b6f4-eeda1d73544e,STER,2017-04-11,2017-04-11,STER-20170411-BREF1,STER-20170411-BREF1-A,,STER-20170411-BREF1-B,,STER-20170411-BREF1-C,,,,20211221T235011Z,RELEASE-2022
bbab0721-75f2-4260-a948-30a9870a94c1,STER,2017-04-12,2017-04-12,STER-20170412-BREF1,STER-20170412-BREF1-A,,STER-20170412-BREF1-B,,STER-20170412-BREF1-C,,,,20211221T235011Z,RELEASE-2022
bd022a64-5da8-44e6-a826-78a289a7b8be,STER,2017-04-27,2017-04-27,STER-20170427-BREF1,STER-20170427-BREF1-A,,STER-20170427-BREF1-B,,STER-20170427-BREF1-C,,,,20211221T235011Z,RELEASE-2022
1ac4fa7a-eaef-424b-ad79-9f70087cfab8,STER,2017-05-02,2017-05-02,STER-20170502-BREF1,STER-20170502-BREF1-A,,STER-20170502-BREF1-B,,STER-20170502-BREF1-C,,,,20211222T012334Z,RELEASE-2022
6b6321ec-1e38-436a-b5a8-c6754d08fc8c,STER,2017-05-03,2017-05-03,STER-20170503-BREF1,STER-20170503-BREF1-A,,STER-20170503-BREF1-B,,STER-20170503-BREF1-C,,,,20211222T012334Z,RELEASE-2022
4f679c18-001a-4a3d-9aec-cb78ebec71e6,STER,2017-06-06,2017-06-06,STER-20170606-BREF1,STER-20170606-BREF1-A,,STER-20170606-BREF1-B,,STER-20170606-BREF1-C,,,,20211221T234619Z,RELEASE-2022
a77dcc9f-1e98-4473-a50f-5f73f9b71f04,STER,2017-06-07,2017-06-07,STER-20170607-BREF1,STER-20170607-BREF1-A,,STER-20170607-BREF1-B,,STER-20170607-BREF1-C,,,,20211221T234619Z,RELEASE-2022
fbfc4e0b-9e02-489c-b581-a1f32249354a,STER,2017-06-27,2017-06-27,STER-20170627-BREF1,STER-20170627-BREF1-A,,STER-20170627-BREF1-B,,STER-20170627-BREF1-C,,,,20211221T234619Z,RELEASE-2022
ab82101f-80ec-4304-9f29-2a38a1c2132d,STER,2017-06-30,2017-06-30,STER-20170630-BREF1,STER-20170630-BREF1-A,,STER-20170630-BREF1-B,,STER-20170630-BREF1-C,,,,20211221T234619Z,RELEASE-2022
ba9e4667-8226-433d-9a08-1177b31f030a,STER,2017-10-19,2017-10-19,STER-20171019-BREF1,STER-20171019-BREF1-A,E00000000008,STER-20171019-BREF1-B,E00000000009,STER-20171019-BREF1-C,E00000000010,,,20211222T033503Z,RELEASE-2022
d8ab772d-e8eb-4d3a-9b05-8564aa469e32,STER,2017-10-24,2017-10-24,STER-20171024-BREF1,STER-20171024-BREF1-A,E00000000025,STER-20171024-BREF1-B,E00000000027,STER-20171024-BREF1-C,E00000000026,,,20211222T033503Z,RELEASE-2022
695b086b-fa0f-4913-b835-5b12118222a7,STER,2017-10-26,2017-10-26,STER-20171026-BREF1,STER-20171026-BREF1-A,"",STER-20171026-BREF1-B,"",STER-20171026-BREF1-C,"",,,20211222T033503Z,RELEASE-2022
93b03170-8911-4844-94c8-82924ba0f5a1,STER,2017-11-08,2017-11-08,STER-20171108-BREF1,STER-20171108-BREF1-A,,STER-20171108-BREF1-B,,STER-20171108-BREF1-C,,,,20211222T040924Z,RELEASE-2022
11ff86e3-8219-40f6-93c6-ded27ed9e4b6,STER,2017-11-14,2017-11-14,STER-20171114-BREF1,STER-20171114-BREF1-A,,STER-20171114-BREF1-B,,STER-20171114-BREF1-C,,,,20211222T040924Z,RELEASE-2022
427ade9d-61e6-49bf-a03d-af20fd51c127,CLBJ,2019-03-05,2019-03-05,CLBJ-20190305-BREF1,CLBJ-20190305-BREF1-A,B00000035720,CLBJ-20190305-BREF1-B,B00000035719,CLBJ-20190305-BREF1-C,B00000035718,,,20211221T220053Z,RELEASE-2022
e0f5a4cf-360e-4711-9b70-c768a3fa611b,CLBJ,2019-03-06,2019-03-06,CLBJ-20190306-BREF1,CLBJ-20190306-BREF1-A,B00000035733,CLBJ-20190306-BREF1-B,B00000035732,CLBJ-20190306-BREF1-C,B00000035734,,,20211221T220053Z,RELEASE-2022
ad4c1225-017f-4aa3-bfe3-6da771b3bead,CLBJ,2019-03-07,2019-03-07,CLBJ-20190307-BREF1,CLBJ-20190307-BREF1-A,B00000035751,CLBJ-20190307-BREF1-B,B00000035750,CLBJ-20190307-BREF1-C,B00000035748,,,20211221T220053Z,RELEASE-2022
6d869d1f-264b-469f-aa85-87afcd01a7be,CLBJ,2019-03-26,2019-03-26,CLBJ-20190326-BREF1,CLBJ-20190326-BREF1-A,B00000035779,CLBJ-20190326-BREF1-B,B00000035780,CLBJ-20190326-BREF1-C,B00000035782,,,20211221T220053Z,RELEASE-2022
05917ba6-b176-40f1-8dfb-1220382dee65,CLBJ,2019-04-16,2019-04-16,CLBJ-20190416-BREF1,CLBJ-20190416-BREF1-A,B00000001928,CLBJ-20190416-BREF1-B,B00000001957,CLBJ-20190416-BREF1-C,B00000001927,,,20211221T205357Z,RELEASE-2022
03d2debc-c7d4-436f-89cf-f59f431c4605,CLBJ,2019-04-17,2019-04-17,CLBJ-20190417-BREF1,CLBJ-20190417-BREF1-A,B00000001926,CLBJ-20190417-BREF1-B,B00000035783,CLBJ-20190417-BREF1-C,B00000001949,,,20211221T205357Z,RELEASE-2022
ef04f463-f7ff-4602-bfd6-230993dd9a6b,CLBJ,2019-04-30,2019-04-30,CLBJ-20190430-BREF1,CLBJ-20190430-BREF1-A,B00000002023,CLBJ-20190430-BREF1-B,B00000002022,CLBJ-20190430-BREF1-C,B00000002024,,,20211221T205357Z,RELEASE-2022
b8461a2e-4305-475c-8ce6-8aa69fc78565,CLBJ,2019-11-05,2019-11-05,CLBJ-20191105-BREF1,CLBJ-20191105-BREF1-A,B00000035980,CLBJ-20191105-BREF1-B,B00000035981,CLBJ-20191105-BREF1-C,B00000035979,Blank BRef1-B lost aprox. 10g of kcl during the shaking process.,,20211222T015034Z,RELEASE-2022
f5269014-7220-4fcd-a83b-ec25c191dd96,CLBJ,2019-11-06,2019-11-06,CLBJ-20191106-BREF1,CLBJ-20191106-BREF1-A,B00000035982,CLBJ-20191106-BREF1-B,B00000035984,CLBJ-20191106-BREF1-C,B00000035983,"",,20211222T015034Z,RELEASE-2022
da7c7788-c47f-4e90-97c4-ca7c2d243dd8,CLBJ,2019-11-26,2019-11-26,CLBJ-20191126-BREF1,CLBJ-20191126-BREF1-A,B00000036065,CLBJ-20191126-BREF1-B,B00000036064,CLBJ-20191126-BREF1-C,B00000036063,"",,20211222T015034Z,RELEASE-2022
e5dd9f46-4e8e-447f-8c33-80ebd2a5b197,OAES,2018-04-03,2018-04-03,OAES-20180403-BREF1,OAES-20180403-BREF1-A,B00000001082,OAES-20180403-BREF1-B,B00000001083,OAES-20180403-BREF1-C,B00000001084,,,20211222T020502Z,RELEASE-2022
9f1727eb-07da-43ec-a38f-627e57473538,OAES,2018-04-04,2018-04-04,OAES-20180404-BREF1,OAES-20180404-BREF1-A,B00000001085,OAES-20180404-BREF1-B,B00000001086,OAES-20180404-BREF1-C,B00000001087,,,20211222T020502Z,RELEASE-2022
7aaa971a-3b2d-4637-ac56-e8cd63964af0,OAES,2018-04-25,2018-04-25,OAES-20180425-BREF1,OAES-20180425-BREF1-A,B00000001091,OAES-20180425-BREF1-B,B00000001089,OAES-20180425-BREF1-C,B00000001273,,,20211222T020502Z,RELEASE-2022
d3651988-37ed-4f7e-a558-a8f8ec90f37d,OAES,2018-05-30,2018-05-30,OAES-20180530-BREF1,OAES-20180530-BREF1-A,B00000001387,OAES-20180530-BREF1-B,B00000001383,OAES-20180530-BREF1-C,B00000001379,,,20211222T012404Z,RELEASE-2022
8335ec38-f251-4f3e-b1f9-63c031fa177d,OAES,2018-06-19,2018-06-19,OAES-20180619-BREF1,OAES-20180619-BREF1-A,B00000001375,OAES-20180619-BREF1-B,B00000001371,OAES-20180619-BREF1-C,B00000001367,,,20211222T031251Z,RELEASE-2022
055c779a-56cd-47d3-9fed-d7861e0df376,OAES,2018-10-16,2018-10-16,OAES-20181016-BREF1,OAES-20181016-BREF1-A,B00000001648,OAES-20181016-BREF1-B,B00000001618,OAES-20181016-BREF1-C,B00000001671,,,20211221T200806Z,RELEASE-2022
485cb3e5-5479-475d-8eb2-22f341b3ef9a,OAES,2018-10-17,2018-10-17,OAES-20181017-BREF1,OAES-20181017-BREF1-A,B00000001673,OAES-20181017-BREF1-B,B00000001672,OAES-20181017-BREF1-C,B00000001654,,,20211221T200806Z,RELEASE-2022
9661855a-39f0-4afb-ba17-1f2a0316549d,OAES,2018-11-06,2018-11-06,OAES-20181106-BREF1,OAES-20181106-BREF1-A,B00000035682,OAES-20181106-BREF1-B,B00000035691,OAES-20181106-BREF1-C,B00000035681,,,20211221T235607Z,RELEASE-2022
b096750c-f60b-4b95-9568-f4209a6d0660,YELL,2020-07-09,2020-07-09,YELL-20200709-BREF1,YELL-20200709-BREF1-A,B00000038696,YELL-20200709-BREF1-B,B00000038697,YELL-20200709-BREF1-C,B00000038695,,,20211221T201515Z,RELEASE-2022
d8306ae0-15b7-413c-a740-1e233b8d71b8,YELL,2020-07-10,2020-07-10,YELL-20200710-BREF1,YELL-20200710-BREF1-A,B00000038704,YELL-20200710-BREF1-B,B00000038705,YELL-20200710-BREF1-C,B00000038703,,,20211221T201515Z,RELEASE-2022
743a39b4-5fae-4bf3-8337-dff55f00bf3e,YELL,2020-07-11,2020-07-11,YELL-20200711-BREF1,YELL-20200711-BREF1-A,B00000038723,YELL-20200711-BREF1-B,B00000038722,YELL-20200711-BREF1-C,B00000038721,,,20211221T201515Z,RELEASE-2022
8383722c-9dc4-4bd3-b067-bd93f649baf7,YELL,2020-07-30,2020-07-30,YELL-20200730-BREF1,YELL-20200730-BREF1-A,B00000038785,YELL-20200730-BREF1-B,B00000038784,YELL-20200730-BREF1-C,B00000038786,,,20211221T201515Z,RELEASE-2022
c6a6f501-a909-4e94-a332-cebbd9fe22f8,YELL,2020-07-31,2020-07-31,YELL-20200731-BREF1,YELL-20200731-BREF1-A,B00000038782,YELL-20200731-BREF1-B,B00000038783,YELL-20200731-BREF1-C,B00000038781,,,20211221T201515Z,RELEASE-2022
9c39dca9-729f-4fba-aae4-30f0aea5e203,YELL,2020-08-01,2020-08-01,YELL-20200801-BREF1,YELL-20200801-BREF1-A,B00000038779,YELL-20200801-BREF1-B,B00000038778,YELL-20200801-BREF1-C,B00000038780,,,20211221T220125Z,RELEASE-2022
fc1e500d-5189-4f40-b567-ada95bdaf9bd,YELL,2020-09-16,2020-09-16,YELL-20200916-BREF1,YELL-20200916-BREF1-A,B00000115691,YELL-20200916-BREF1-B,B00000115700,YELL-20200916-BREF1-C,B00000115692,,,20211221T210346Z,RELEASE-2022
a9e9b3c1-8804-49ea-b24c-977807df9c95,YELL,2020-09-17,2020-09-17,YELL-20200917-BREF1,YELL-20200917-BREF1-A,B00000115704,YELL-20200917-BREF1-B,B00000115695,YELL-20200917-BREF1-C,B00000115705,,,20211221T210346Z,RELEASE-2022
df5dd558-144e-45ab-913f-0f52ac35da4d,YELL,2020-09-23,2020-09-23,YELL-20200923-BREF1,YELL-20200923-BREF1-A,B00000115698,YELL-20200923-BREF1-B,B00000115699,YELL-20200923-BREF1-C,B00000115697,,,20211221T210346Z,RELEASE-2022
8a35270c-0783-4e4c-b704-534f2a1b0e3f,YELL,2020-09-25,2020-09-25,YELL-20200925-BREF1,YELL-20200925-BREF1-A,B00000115707,YELL-20200925-BREF1-B,B00000115708,YELL-20200925-BREF1-C,B00000115706,,,20211221T210346Z,RELEASE-2022
f2928bc5-f6a3-4240-8288-dff33b4e37ae,YELL,2020-10-07,2020-10-07,YELL-20201007-BREF1,YELL-20201007-BREF1-A,B00000115715,YELL-20201007-BREF1-B,B00000115711,YELL-20201007-BREF1-C,B00000115712,,,20211222T021145Z,RELEASE-2022
bac45e31-1e8a-4a01-a1c8-15baeb17174e,YELL,2020-10-09,2020-10-09,YELL-20201009-BREF1,YELL-20201009-BREF1-A,B00000115713,YELL-20201009-BREF1-B,B00000115714,"","",,,20211222T021145Z,RELEASE-2022
4cdffd08-ef62-464a-9184-ea7966e02c62,YELL,2020-10-14,2020-10-14,YELL-20201014-BREF1,YELL-20201014-BREF1-A,B00000115730,YELL-20201014-BREF1-B,B00000115728,YELL-20201014-BREF1-C,B00000115729,,,20211222T021145Z,RELEASE-2022
5468df8c-6050-49a5-bcd0-239a8ac74bcd,YELL,2020-10-16,2020-10-16,YELL-20201016-BREF1,YELL-20201016-BREF1-A,B00000115726,YELL-20201016-BREF1-B,B00000115727,"","",,,20211222T021145Z,RELEASE-2022
652ca36b-71a8-4bd7-a077-a17e43355a0a,MOAB,2017-03-28,2017-03-28,MOAB-20170328-BREF1,MOAB-20170328-BREF1-A,,MOAB-20170328-BREF1-B,,MOAB-20170328-BREF1-C,,209170328-BRef1-C was leaky.,,20211221T202540Z,RELEASE-2022
d9e97e48-ea10-4625-876d-772427df73fd,MOAB,2017-03-29,2017-03-29,MOAB-20170329-BREF1,MOAB-20170329-BREF1-A,,MOAB-20170329-BREF1-B,,MOAB-20170329-BREF1-C,,"",,20211221T202540Z,RELEASE-2022
25c14948-940d-4ab4-b112-86a42ebd894e,MOAB,2017-03-30,2017-03-30,MOAB-20170330-BREF1,MOAB-20170330-BREF1-A,,MOAB-20170330-BREF1-B,,MOAB-20170330-BREF1-C,,"",,20211221T202540Z,RELEASE-2022
98d048df-d70f-4a60-ba52-3da6730bd682,MOAB,2017-04-10,2017-04-10,MOAB-20170410-BREF1,MOAB-20170410-BREF1-A,,MOAB-20170410-BREF1-B,,MOAB-20170410-BREF1-C,,,,20211222T010844Z,RELEASE-2022
2902d22a-c08d-4866-8354-9f1034bc2b79,MOAB,2017-04-11,2017-04-11,MOAB-20170411-BREF1,MOAB-20170411-BREF1-A,,MOAB-20170411-BREF1-B,,MOAB-20170411-BREF1-C,,,,20211222T010844Z,RELEASE-2022
f9d328a2-186a-469e-b855-ca3a5c9d0b32,MOAB,2017-04-12,2017-04-12,MOAB-20170412-BREF1,MOAB-20170412-BREF1-A,,MOAB-20170412-BREF1-B,,MOAB-20170412-BREF1-C,,,,20211222T010844Z,RELEASE-2022
8816989c-f42e-4318-a544-6a9e35ba317a,MOAB,2017-05-21,2017-05-21,MOAB-20170521-BREF1,MOAB-20170521-BREF1-A,,MOAB-20170521-BREF1-B,,MOAB-20170521-BREF1-C,,,,20211221T204753Z,RELEASE-2022
d3e14162-4019-49dc-8624-d271681f19af,MOAB,2017-05-22,2017-05-22,MOAB-20170522-BREF1,MOAB-20170522-BREF1-A,,MOAB-20170522-BREF1-B,,MOAB-20170522-BREF1-C,,,,20211221T204753Z,RELEASE-2022
2f3f7058-6cb8-41ea-b75b-2e6918fefae6,MOAB,2017-05-23,2017-05-23,MOAB-20170523-BREF1,MOAB-20170523-BREF1-A,,MOAB-20170523-BREF1-B,,MOAB-20170523-BREF1-C,,,,20211221T204753Z,RELEASE-2022
0023159d-940a-48c5-bbfd-c161666fa421,MOAB,2017-06-19,2017-06-19,MOAB-20170619-BREF1,MOAB-20170619-BREF1-A,,MOAB-20170619-BREF1-B,,MOAB-20170619-BREF1-C,,,,20211221T195640Z,RELEASE-2022
27271017-3c2c-4344-9bdd-af8d1a804a48,MOAB,2017-06-20,2017-06-20,MOAB-20170620-BREF1,MOAB-20170620-BREF1-A,,MOAB-20170620-BREF1-B,,MOAB-20170620-BREF1-C,,,,20211221T195640Z,RELEASE-2022
60f2d2aa-9717-49d8-81d0-c18d96db830d,MOAB,2017-10-02,2017-10-02,MOAB-20171002-BREF1,MOAB-20171002-BREF1-A,,MOAB-20171002-BREF1-B,,MOAB-20171002-BREF1-C,,,,20211221T203225Z,RELEASE-2022
50c817c1-9a50-4a97-93e0-45e848263d8e,MOAB,2017-10-03,2017-10-03,MOAB-20171003-BREF1,MOAB-20171003-BREF1-A,,MOAB-20171003-BREF1-B,,MOAB-20171003-BREF1-C,,,,20211221T203225Z,RELEASE-2022
27a63392-c95e-4aa1-b6f4-bc3c51e390b3,MOAB,2017-10-04,2017-10-04,MOAB-20171004-BREF1,MOAB-20171004-BREF1-A,,MOAB-20171004-BREF1-B,,MOAB-20171004-BREF1-C,,,,20211221T203225Z,RELEASE-2022
014f15c0-16cb-40ed-a21b-d1fbab4f48a8,MOAB,2017-10-22,2017-10-22,MOAB-20171022-BREF1,MOAB-20171022-BREF1-A,,MOAB-20171022-BREF1-B,,MOAB-20171022-BREF1-C,,,,20211221T203225Z,RELEASE-2022
34915ffc-41fa-4444-a0f0-efe69ebb8326,MOAB,2017-10-23,2017-10-23,MOAB-20171023-BREF1,MOAB-20171023-BREF1-A,,MOAB-20171023-BREF1-B,,MOAB-20171023-BREF1-C,,,,20211221T203225Z,RELEASE-2022
5c86b5cd-5dcc-4ed6-8b16-46d1da263938,NIWO,2019-06-18,2019-06-18,NIWO-20190618-BREF1,NIWO-20190618-BREF1-A,B00000011979,NIWO-20190618-BREF1-B,B00000012041,NIWO-20190618-BREF1-C,B00000012030,,,20211222T013401Z,RELEASE-2022
d0e8c8a0-af7a-44bf-a9af-edc787449f72,NIWO,2019-06-20,2019-06-20,NIWO-20190620-BREF1,NIWO-20190620-BREF1-A,B00000012060,NIWO-20190620-BREF1-B,B00000012001,NIWO-20190620-BREF1-C,B00000012053,,,20211222T013401Z,RELEASE-2022
40bb3526-b78c-46d7-ac57-4ab41623f92e,NIWO,2019-07-02,2019-07-02,NIWO-20190702-BREF1,NIWO-20190702-BREF1-A,B00000012077,NIWO-20190702-BREF1-B,B00000012076,NIWO-20190702-BREF1-C,B00000012158,,,20211221T235436Z,RELEASE-2022
4526b4e8-403e-4151-9819-227ce82de724,NIWO,2019-07-09,2019-07-09,NIWO-20190709-BREF1,NIWO-20190709-BREF1-A,B00000012102,NIWO-20190709-BREF1-B,B00000012047,NIWO-20190709-BREF1-C,B00000012033,,,20211221T235436Z,RELEASE-2022
d0c8e260-3344-4f07-8140-4c694d3a46bb,NIWO,2019-07-11,2019-07-11,NIWO-20190711-BREF1,NIWO-20190711-BREF1-A,B00000011988,NIWO-20190711-BREF1-B,B00000012022,NIWO-20190711-BREF1-C,B00000012062,,,20211221T235436Z,RELEASE-2022
7d63f900-73aa-44c0-ab73-d160c323d36a,NIWO,2019-07-18,2019-07-18,NIWO-20190718-BREF1,NIWO-20190718-BREF1-A,B00000012068,NIWO-20190718-BREF1-B,B00000012069,NIWO-20190718-BREF1-C,B00000012066,,,20211221T235436Z,RELEASE-2022
ddda8252-8bde-438e-a392-4f740b965cce,NIWO,2019-07-30,2019-07-30,NIWO-20190730-BREF1,NIWO-20190730-BREF1-A,B00000012023,NIWO-20190730-BREF1-B,B00000012009,NIWO-20190730-BREF1-C,B00000011991,,,20211221T235436Z,RELEASE-2022
c37bbcf9-5ae2-4374-83e8-44ae00c97b8f,NIWO,2019-08-01,2019-08-01,NIWO-20190801-BREF1,NIWO-20190801-BREF1-A,B00000012219,NIWO-20190801-BREF1-B,B00000012214,NIWO-20190801-BREF1-C,B00000012215,,,20211221T234610Z,RELEASE-2022
ea7b5a7d-b39f-4dd4-87d4-2e6e6f067b76,NIWO,2019-08-06,2019-08-06,NIWO-20190806-BREF1,NIWO-20190806-BREF1-A,B00000012039,NIWO-20190806-BREF1-B,B00000011995,NIWO-20190806-BREF1-C,B00000012058,,,20211221T234610Z,RELEASE-2022
cda69d48-05f8-47ad-b6f4-bfca8acc469e,NIWO,2019-08-08,2019-08-08,NIWO-20190808-BREF1,NIWO-20190808-BREF1-A,B00000012004,NIWO-20190808-BREF1-B,B00000012048,NIWO-20190808-BREF1-C,B00000011990,,,20211221T234610Z,RELEASE-2022
60ca6254-f50b-4f3c-992d-27736ee4c448,NIWO,2019-08-20,2019-08-20,NIWO-20190820-BREF1,NIWO-20190820-BREF1-A,B00000011971,NIWO-20190820-BREF1-B,B00000012213,NIWO-20190820-BREF1-C,B00000012010,,,20211221T234610Z,RELEASE-2022
6056a00d-f095-4973-919d-a116f31a40d2,NIWO,2019-08-27,2019-08-27,NIWO-20190827-BREF1,NIWO-20190827-BREF1-A,B00000060906,NIWO-20190827-BREF1-B,B00000060897,NIWO-20190827-BREF1-C,B00000060896,,,20211221T234610Z,RELEASE-2022
33577d98-850e-4615-bf96-c9c75f9445e3,NIWO,2019-09-04,2019-09-04,NIWO-20190904-BREF1,NIWO-20190904-BREF1-A,B00000011439,NIWO-20190904-BREF1-B,B00000011637,NIWO-20190904-BREF1-C,B00000011472,,,20211222T012808Z,RELEASE-2022
ef64fc09-a2ce-479c-9662-e6858652a4de,NIWO,2019-09-06,2019-09-06,NIWO-20190906-BREF1,NIWO-20190906-BREF1-A,B00000011448,NIWO-20190906-BREF1-B,B00000011339,NIWO-20190906-BREF1-C,B00000011452,,,20211222T012808Z,RELEASE-2022
d06cbfa4-d9ea-4d0d-801a-5fd90d4608de,NIWO,2019-09-10,2019-09-10,NIWO-20190910-BREF1,NIWO-20190910-BREF1-A,B00000011440,NIWO-20190910-BREF1-B,B00000011333,NIWO-20190910-BREF1-C,B00000011473,,,20211222T012808Z,RELEASE-2022
88e73163-3e1f-4209-8f20-c592932fb18e,NIWO,2019-09-13,2019-09-13,NIWO-20190913-BREF1,NIWO-20190913-BREF1-A,B00000011583,NIWO-20190913-BREF1-B,B00000011254,NIWO-20190913-BREF1-C,B00000011420,,,20211222T012808Z,RELEASE-2022
f70f3e88-cb43-4d98-b3ac-c6ba343cc3d0,NIWO,2019-10-02,2019-10-02,NIWO-20191002-BREF1,NIWO-20191002-BREF1-A,B00000061416,NIWO-20191002-BREF1-B,B00000061417,NIWO-20191002-BREF1-C,B00000061415,,,20211222T012023Z,RELEASE-2022
da503e8b-550c-443c-8bf8-308dba91056c,NIWO,2019-10-08,2019-10-08,NIWO-20191008-BREF1,NIWO-20191008-BREF1-A,B00000061285,NIWO-20191008-BREF1-B,B00000061286,NIWO-20191008-BREF1-C,B00000061287,,,20211222T012023Z,RELEASE-2022
83aca889-5638-4251-899b-e932443718c7,JORN,2017-06-28,2017-06-28,JORN-20170628-BREF1,JORN-20170628-BREF1-A,,JORN-20170628-BREF1-B,,JORN-20170628-BREF1-C,,,,20211221T221217Z,RELEASE-2022
7ff84d2f-b265-49ba-a045-a467ca371c14,JORN,2017-07-19,2017-07-19,JORN-20170719-BREF1,JORN-20170719-BREF1-A,,JORN-20170719-BREF1-B,,JORN-20170719-BREF1-C,,,,20211221T200655Z,RELEASE-2022
589d5b8c-097f-4d40-b989-e9ff8333177b,JORN,2017-08-09,2017-08-09,JORN-20170809-BREF1,JORN-20170809-BREF1-A,,JORN-20170809-BREF1-B,,JORN-20170809-BREF1-C,,,,20211222T040314Z,RELEASE-2022
145ada6e-c5d2-40ff-b5d0-763a3b81f8da,JORN,2017-08-30,2017-08-30,JORN-20170830-BREF1,JORN-20170830-BREF1-A,,JORN-20170830-BREF1-B,,JORN-20170830-BREF1-C,,,,20211222T040314Z,RELEASE-2022
b2f3d5e1-c203-4765-96fe-7f77918f3877,JORN,2017-10-25,2017-10-25,JORN-20171025-BREF1,JORN-20171025-BREF1-A,,JORN-20171025-BREF1-B,,JORN-20171025-BREF1-C,,,,20211221T204319Z,RELEASE-2022
4a843731-4191-41d2-88db-6883aa9b6292,JORN,2017-11-15,2017-11-15,JORN-20171115-BREF1,JORN-20171115-BREF1-A,,JORN-20171115-BREF1-B,,JORN-20171115-BREF1-C,,,,20211221T215825Z,RELEASE-2022
e66b522f-d9ec-48fa-afb4-3c6121c702e3,SRER,2021-06-30,2021-06-30,SRER-20210630-BREF1,SRER-20210630-BREF1-A,B00000051505,SRER-20210630-BREF1-B,B00000051509,SRER-20210630-BREF1-C,B00000051504,,,20220407T150605Z,PROVISIONAL
e2c9e94b-fb88-4e51-97b4-94efcd7d7795,SRER,2021-07-20,2021-07-20,SRER-20210720-BREF1,SRER-20210720-BREF1-A,B00000051568,SRER-20210720-BREF1-B,B00000051599,SRER-20210720-BREF1-C,B00000051600,,,20220503T180345Z,PROVISIONAL
cc8c630d-37cd-409c-8e93-9bf0a860c80a,SRER,2021-08-10,2021-08-10,SRER-20210810-BREF1,SRER-20210810-BREF1-A,B00000110642,SRER-20210810-BREF1-B,B00000110647,SRER-20210810-BREF1-C,B00000110645,,,20220516T155134Z,PROVISIONAL
6e93ef3e-54e3-4f87-aa20-62ccfbd94168,SRER,2021-08-11,2021-08-11,SRER-20210811-BREF1,SRER-20210811-BREF1-A,B00000110693,SRER-20210811-BREF1-B,B00000110691,SRER-20210811-BREF1-C,B00000110694,,,20220516T155134Z,PROVISIONAL
a91c634e-9952-4123-9360-d95245b45379,SRER,2021-08-31,2021-08-31,SRER-20210831-BREF2,SRER-20210831-BREF2-A,B00000110812,SRER-20210831-BREF2-B,B00000110808,SRER-20210831-BREF2-C,B00000110813,,,20220516T155134Z,PROVISIONAL
de5e020a-661f-4c7b-9ed0-dd46b29d2ad9,SRER,2021-08-31,2021-08-31,SRER-20210831-BREF1,SRER-20210831-BREF1-A,B00000110811,SRER-20210831-BREF1-B,B00000110810,SRER-20210831-BREF1-C,B00000110809,,,20220516T155134Z,PROVISIONAL
1d6ebed7-febd-4fef-8313-7bfb1ca6d238,SRER,2021-10-20,2021-10-20,SRER-20211020-BREF1,SRER-20211020-BREF1-A,B00000110922,SRER-20211020-BREF1-B,B00000110921,SRER-20211020-BREF1-C,B00000110920,,,20220509T142121Z,PROVISIONAL
91b6c186-131e-4004-90d5-23f14fe9b2b6,SRER,2021-10-21,2021-10-21,SRER-20211021-BREF1,SRER-20211021-BREF1-A,B00000110959,SRER-20211021-BREF1-B,B00000110960,SRER-20211021-BREF1-C,B00000110961,,,20220509T142121Z,PROVISIONAL
8718ea1f-d23a-44f1-bfe0-6864484bc6a7,SRER,2021-11-17,2021-11-17,SRER-20211117-BREF1,SRER-20211117-BREF1-A,B00000110983,SRER-20211117-BREF1-B,B00000110984,SRER-20211117-BREF1-C,B00000110985,,,20220516T155245Z,PROVISIONAL
1b9d16ce-f30c-4eb3-89a2-774badfb22eb,ONAQ,2021-03-30,2021-03-30,ONAQ-20210330-BREF1,ONAQ-20210330-BREF1-A,B00000014926,ONAQ-20210330-BREF1-B,B00000014927,ONAQ-20210330-BREF1-C,B00000014928,,,20220104T181233Z,PROVISIONAL
8c112c98-819d-4d09-84c4-e9eb40b6182d,ONAQ,2021-03-31,2021-03-31,ONAQ-20210331-BREF1,ONAQ-20210331-BREF1-A,B00000014907,ONAQ-20210331-BREF1-B,B00000014897,"","",,,20220104T181233Z,PROVISIONAL
